plad_id,leader,country,startyear,endyear,adm1,adm0,foreign_leader,geo_precision,latitude,longitude
CHL_2000_1,Ricardo Lagos Escobar,Chile,2000,2006,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
CHL_2006_1,Michelle Bachelet,Chile,2006,2010,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
CHL_2010_1,Sebastian Pinera,Chile,2010,2014,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
CHL_2014_1,Michelle Bachelet,Chile,2014,2018,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
CHL_2018_1,Sebastian Pinera,Chile,2018,2022,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
CHL_2022_1,Gabriel Boric,Chile,2022,2023,Magallanes y Antártica Chilena,Chile,0,1,-53.150001525878906,-70.91000366210938
CHN_1980_1,Deng Xiaoping,China,1980,1997,Sichuan,China,0,3,30.45622444152832,106.63308715820312
CHN_1997_1,Jiang Zemin,China,1997,2003,Jiangsu,China,0,3,32.39421081542969,119.4129409790039
CHN_2003_1,Hu Jintao,China,2003,2012,Zhejiang,China,0,3,28.65637969970703,121.42076110839844
CHN_2012_1,Xi Jinping,China,2012,2023,Beijing,China,0,1,39.907501220703125,116.39723205566406
COL_1986_1,Vargas,Colombia,1986,1990,Norte de Santander,Colombia,0,1,7.893909931182861,-72.50782012939453
COL_1990_1,César Gaviria Trujillo,Colombia,1990,1994,Risaralda,Colombia,0,1,4.813330173492432,-75.69611358642578
COL_1994_1,Pizano,Colombia,1994,1998,Cundinamarca,Colombia,0,1,4.609710216522217,-74.08174896240234
COL_1998_1,Arango,Colombia,1998,2002,Cundinamarca,Colombia,0,1,4.609710216522217,-74.08174896240234
COL_2002_1,Alvaro Uribe Velez,Colombia,2002,2010,Antioquia,Colombia,0,1,6.251840114593506,-75.56359100341797
COL_2010_1,Santos Calderon,Colombia,2010,2018,Cundinamarca,Colombia,0,1,4.609710216522217,-74.08174896240234
COL_2018_1,Ivan Duque Marquez,Colombia,2018,2022,Cundinamarca,Colombia,0,1,4.609710216522217,-74.08174896240234
COL_2022_1,Gustavo Petro,Colombia,2022,2023,Córdoba,Colombia,0,1,8.84000015258789,-75.5999984741211
COM_1989_1,Djohar,Comoros,1989,1995,Mahajanga,Madagascar,1,1,-15.716670036315918,46.31666946411133
COM_1995_1,Bob Denard,Comoros,1995,1995,Nouvelle-Aquitaine,France,1,1,45.44306182861328,-1.0911099910736084
COM_1995_2,el-Yachroutu,Comoros,1995,1996,,Comoros,0,5,,
COM_1996_1,Djohar,Comoros,1996,1996,Mahajanga,Madagascar,1,1,-15.716670036315918,46.31666946411133
COM_1996_2,Abdoulkarim,Comoros,1996,1998,Njazídja,Comoros,0,1,-11.50139045715332,43.377498626708984
COM_1998_1,Massounde,Comoros,1998,1999,Mwali,Comoros,0,4,-12.219989776611328,44.442100524902344
COM_1999_1,Azali Assoumani,Comoros,1999,2002,Njazídja,Comoros,0,1,-11.812089920043945,43.28042984008789
COM_2002_1,Hamada Madi,Comoros,2002,2002,Mwali,Comoros,0,4,-12.342679977416992,43.736228942871094
COM_2002_2,Azali Assoumani,Comoros,2002,2006,Njazídja,Comoros,0,1,-11.812089920043945,43.28042984008789
COM_2006_1,Sambi,Comoros,2006,2011,Nzwani,Comoros,0,1,-12.166720390319824,44.39944076538086
COM_2011_1,Dhoinine,Comoros,2011,2016,Mwali,Comoros,0,1,-12.305870056152344,43.77425003051758
COM_2016_1,Azali Assoumani,Comoros,2016,2019,Njazídja,Comoros,0,1,-11.812089920043945,43.28042984008789
COM_2019_1,Moustadroine Abdou,Comoros,2019,2019,Nzwani,Comoros,0,4,-12.219989776611328,44.442100524902344
COM_2019_2,Azali Assoumani,Comoros,2019,2023,Njazídja,Comoros,0,1,-11.812089920043945,43.28042984008789
CON_1979_1,Nguesso,Congo,1979,1992,Cuvette,Republic of Congo,0,1,-1.1144399642944336,15.962499618530273
CON_1992_1,Lissouba,Congo,1992,1997,Niari,Republic of Congo,0,1,-2.4227800369262695,12.727499961853027
CON_1997_1,Nguesso,Congo,1997,2023,Cuvette,Republic of Congo,0,1,-1.1144399642944336,15.962499618530273
COS_1986_1,Arias,Costa Rica,1986,1990,Heredia,Costa Rica,0,1,10.002360343933105,-84.11650848388672
COS_1990_1,Calderon Fournier,Costa Rica,1990,1994,Carazo,Nicaragua,1,1,11.85811996459961,-86.23921966552734
COS_1994_1,Figueres Olsen,Costa Rica,1994,1998,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_1998_1,Rodriguez Echeverria,Costa Rica,1998,2002,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_2002_1,de la Espriella,Costa Rica,2002,2006,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_2006_1,Arias,Costa Rica,2006,2010,Heredia,Costa Rica,0,1,10.002360343933105,-84.11650848388672
COS_2010_1,Laura Chinchilla Miranda,Costa Rica,2010,2014,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_2014_1,Solis Rivera,Costa Rica,2014,2018,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_2018_1,Carlos Alvarado Quesada,Costa Rica,2018,2022,San José,Costa Rica,0,1,9.933329582214355,-84.08332824707031
COS_2022_1,Rodrigo Chaves Robles,Costa Rica,2022,2023,San José,Costa Rica,0,1,9.9399995803833,-84.06999969482422
CRO_1990_1,Tudjman,Croatia,1990,1999,Krapinsko-Zagorska,Croatia,0,1,46.003780364990234,15.843870162963867
CRO_1999_1,Pavletic,Croatia,1999,2000,Grad Zagreb,Croatia,0,1,45.8144416809082,15.97797966003418
CRO_2000_1,Tomcic,Croatia,2000,2000,Grad Zagreb,Croatia,0,1,45.8144416809082,15.97797966003418
CRO_2000_2,Mesic,Croatia,2000,2010,Viroviticko-Podravska,Croatia,0,1,45.540000915527344,17.884719848632812
CRO_2010_1,Josipovic,Croatia,2010,2015,Grad Zagreb,Croatia,0,1,45.8144416809082,15.97797966003418
CRO_2015_1,Kolinda Grabar-Kitarovic,Croatia,2015,2020,Primorsko-Goranska,Croatia,0,1,45.32672882080078,14.442410469055176
CRO_2020_1,Zoran Milanovic,Croatia,2020,2023,Grad Zagreb,Croatia,0,1,45.8144416809082,15.97797966003418
CUB_1959_1,Castro,Cuba,1959,2008,Holguín,Cuba,0,1,20.528120040893555,-75.88330078125
CUB_2008_1,Raul Castro,Cuba,2008,2019,Holguín,Cuba,0,1,20.528120040893555,-75.88330078125
CUB_2019_1,Díaz-Canel,Cuba,2019,2023,Villa Clara,Cuba,0,1,22.311840057373047,-79.65440368652344
CYP_1988_1,Vassiliou,Cyprus,1988,1993,Gazimagusa,Northern Cyprus,0,4,35.1248893737793,33.941349029541016
CYP_1993_1,Clerides,Cyprus,1993,2003,Nicosia,Northern Cyprus,0,4,35.17530822753906,33.364200592041016
CYP_2003_1,Tassos Nikolaou Papadopoulos,Cyprus,2003,2008,Nicosia,Northern Cyprus,0,4,35.17530822753906,33.364200592041016
CYP_2008_1,Dimitris Christofias,Cyprus,2008,2013,Girne,Northern Cyprus,1,1,35.25736999511719,33.31526184082031
CYP_2013_1,Anastasiades,Cyprus,2013,2023,Limassol,Cyprus,0,1,34.86465835571289,32.8707389831543
CYP_2023_1,Nikos Christodoulides,Cyprus,2023,2023,Paphos,Cyprus,0,1,34.7599983215332,32.45000076293945
CZE_1989_1,Calfa,Czech Republik,1989,1992,Koický,Slovakia,1,1,48.628578186035156,21.719539642333984
CZE_1992_1,Strasky,Czech Republik,1992,1992,Plzenský,Czech Republic,0,1,49.74747085571289,13.37759017944336
CZR_1993_1,Klaus,Czech Republic,1993,1997,Prague,Czech Republic,0,1,50.08803939819336,14.420760154724121
CZR_1997_1,Tosovsky,Czech Republic,1997,1998,Královéhradecký,Czech Republic,0,1,50.41669845581055,16.16288948059082
CZR_1998_1,Zeman,Czech Republic,1998,2002,Stredoceský,Czech Republic,0,1,50.02806091308594,15.199799537658691
CZR_2002_1,Spidla,Czech Republic,2002,2004,Prague,Czech Republic,0,1,50.08803939819336,14.420760154724121
CZR_2004_1,Stanislav Gross,Czech Republic,2004,2005,Prague,Czech Republic,0,1,50.08803939819336,14.420760154724121
CZR_2005_1,Paroubek,Czech Republic,2005,2006,Olomoucký,Czech Republic,0,1,49.59552001953125,17.251750946044922
CZR_2006_1,Topolanek,Czech Republic,2006,2009,Zlínský,Czech Republic,0,1,49.33871078491211,17.99618911743164
CZR_2009_1,Fischer,Czech Republic,2009,2010,Prague,Czech Republic,0,1,50.08803939819336,14.420760154724121
CZR_2010_1,Necas,Czech Republic,2010,2013,Zlínský,Czech Republic,0,1,49.06975173950195,17.45969009399414
CZR_2013_1,Rusnok,Czech Republic,2013,2014,Moravskoslezský,Czech Republic,0,1,49.81489181518555,18.267690658569336
CZR_2014_1,Sobotka,Czech Republic,2014,2017,Jihomoravský,Czech Republic,0,1,49.101871490478516,16.71773910522461
CZR_2017_1,Babis,Czech Republik,2017,2020,Bratislavský,Slovakia,1,1,48.14815902709961,17.106740951538086
CZR_2021_1,Fiala,Czech Republik,2021,2023,Jihomoravský,Czech Republic,0,1,49.11429977416992,16.362899780273438
DEN_1982_1,Schluter,Denmark,1982,1993,Syddanmark,Denmark,0,1,54.93305969238281,8.866740226745605
DEN_1993_1,Nyrup Rasmussen,Denmark,1993,2001,Syddanmark,Denmark,0,1,55.470279693603516,8.45186996459961
DEN_2001_1,Fogh Rasmussen,Denmark,2001,2009,Midtjylland,Denmark,0,1,56.41067886352539,10.74429988861084
DEN_2009_1,Lars L<U+FFFD>kke Rasmussen,Denmark,2009,2011,Syddanmark,Denmark,0,1,55.70927047729492,9.535699844360352
DEN_2011_1,Thorning-Schmidt,Denmark,2011,2015,Hovedstaden,Denmark,0,1,55.675941467285156,12.565529823303223
DEN_2015_1,Lars L<U+FFFD>kke Rasmussen,Denmark,2015,2019,Syddanmark,Denmark,0,1,55.70927047729492,9.535699844360352
DEN_2019_1,Mette Frederiksen,Denmark,2019,2023,Nordjylland,Denmark,0,1,57.04800033569336,9.918700218200684
DJI_1977_1,Gouled Aptidon,Djibouti,1977,1999,Awdal,Somalia,1,1,10.68572998046875,43.9439697265625
DJI_1999_1,Guelleh,Djibouti,1999,2023,Dire Dawa,Ethiopia,1,1,9.593059539794922,41.866111755371094
DOM_1986_1,Balaguer,Dominican Republic,1986,1996,Santiago,Dominican Republic,0,1,19.583330154418945,-70.86666870117188
DOM_1996_1,Fernandez Reyna,Dominican Republic,1996,2000,Distrito Nacional,Dominican Republic,0,4,18.471860885620117,-69.89231872558594
DOM_2000_1,Hipolito Mejia,Dominican Republic,2000,2004,Santiago,Dominican Republic,0,1,19.45170021057129,-70.69702911376953
DOM_2004_1,Fernandez Reyna,Dominican Republic,2004,2012,Distrito Nacional,Dominican Republic,0,4,18.471860885620117,-69.89231872558594
DOM_2012_1,Medina,Dominican Republic,2012,2020,San Juan,Dominican Republic,0,1,18.794599533081055,-71.00839233398438
DOM_2020_1,Luis Abinader,Dominican Republic,2020,2023,Distrito Nacional,Dominican Republic,0,4,18.471860885620117,-69.89231872558594
DRC_1965_1,Mobutu,Democratic Republic of the Congo,1965,1997,Mongala,Democratic Republic of the Congo,0,1,2.0666699409484863,21.51667022705078
DRC_1997_1,Laurent Kabila,Democratic Republic of the Congo,1997,2001,Tanganyika,Democratic Republic of the Congo,0,1,-7.084080219268799,29.7368106842041
DRC_2001_1,Joseph Kabila,Democratic Republic of the Congo,2001,2019,Sud-Kivu,Democratic Republic of the Congo,0,1,-3.225519895553589,28.596040725708008
DRC_2019_1,Felix Tshisekedi,Democratic Republic of the Congo,2019,2023,Kinshasa,Democratic Republic of the Congo,0,1,-4.327579975128174,15.313570022583008
DRV_1986_2,Nguyen Van Linh,Vietnam,1986,1991,Hung Yên,Vietnam,0,4,20.816669464111328,106.05000305175781
DRV_1991_1,Do Muoi,Vietnam,1991,1997,Hà N<U+1ED9>i,Vietnam,0,1,20.9344425201416,105.84622955322266
DRV_1997_1,Phieu,Vietnam,1997,2001,Thanh Hóa,Vietnam,0,1,19.475099563598633,105.43289947509766
DRV_2001_1,Nong Duc Manh,Vietnam,2001,2011,B<U+1EAF>c K<U+1EA1>n,Vietnam,0,1,22.14065933227539,106.11105346679688
DRV_2011_1,Phu Trong,Vietnam,2011,2023,Hà N<U+1ED9>i,Vietnam,0,1,21.124530792236328,105.82714080810547
ECU_1988_1,Borja Cevallos,Ecuador,1988,1992,Pichincha,Ecuador,0,1,-0.22984999418258667,-78.52494812011719
ECU_1992_1,Duran Ballen,Ecuador,1992,1996,Massachusetts,United States,1,1,42.358428955078125,-71.05976867675781
ECU_1996_1,Bucaram Ortiz,Ecuador,1996,1997,Guayas,Ecuador,0,1,-2.196160078048706,-79.8862075805664
ECU_1997_1,Alarcon Fabian,Ecuador,1997,1997,Pichincha,Ecuador,0,1,-0.22984999418258667,-78.52494812011719
ECU_1997_2,Rosalia Arteaga Serrano,Ecuador,1997,1997,Azuay,Ecuador,0,1,-2.90054988861084,-79.00453186035156
ECU_1997_3,Alarcon Fabian,Ecuador,1997,1998,Pichincha,Ecuador,0,1,-0.22984999418258667,-78.52494812011719
ECU_1998_1,Mahuad,Ecuador,1998,2000,Loja,Ecuador,0,1,-3.9931299686431885,-79.2042236328125
ECU_2000_1,Gustavo Noboa,Ecuador,2000,2003,Guayas,Ecuador,0,1,-2.196160078048706,-79.8862075805664
ECU_2003_1,Lucio Gutierrez,Ecuador,2003,2005,Pichincha,Ecuador,0,1,-0.22984999418258667,-78.52494812011719
ECU_2005_1,Alfredo Palacio,Ecuador,2005,2007,Guayas,Ecuador,0,1,-2.196160078048706,-79.8862075805664
ECU_2007_1,Rafael Correa,Ecuador,2007,2017,Guayas,Ecuador,0,1,-2.196160078048706,-79.8862075805664
ECU_2017_1,Lenín Moreno,Ecuador,2017,2021,Orellana,Ecuador,0,1,-0.9262400269508362,-75.40242767333984
ECU_2021_1,Guillermo Lasso,Ecuador,2021,2023,Guayas,Ecuador,0,1,-2.200000047683716,-79.88999938964844
ECU_2023_1,Daniel Noboa,Ecuador,2023,2023,Florida,United States,1,1,25.774269104003906,-80.19365692138672
EGY_1981_1,Mubarak,Egypt,1981,2011,Al Minufiyah,Egypt,0,1,30.5,31.0
EGY_2011_1,Tantawi,Egypt,2011,2012,Al Qahirah,Egypt,0,1,30.06262969970703,31.249670028686523
EGY_2012_1,Morsi,Egypt,2012,2013,Ash Sharqiyah,Egypt,1,1,30.632179260253906,31.577089309692383
EGY_2013_1,Mansour,Egypt,2013,2014,Al Qahirah,Egypt,0,1,30.06262969970703,31.249670028686523
EGY_2014_1,al-Sisi,Egypt,2014,2023,Al Qahirah,Egypt,0,1,30.06262969970703,31.249670028686523
EQG_1979_1,Nguema Mbasogo,Equatorial Guinea,1979,2023,Wele-Nzas,Equatorial Guinea,0,1,1.6099400520324707,11.30741024017334
ERI_1993_1,Afeworki,Eritrea,1993,2023,Anseba,Eritrea,0,1,15.33804988861084,38.93183898925781
EST_1991_1,Savisaar,Estonia,1991,1992,Harju,Estonia,0,1,59.386409759521484,24.571760177612305
EST_1992_1,Vahi,Estonia,1992,1992,Valga,Estonia,0,1,57.77907943725586,26.271509170532227
EST_1992_2,Laar,Estonia,1992,1994,Viljandi,Estonia,0,1,58.3638916015625,25.59000015258789
EST_1994_1,Tarand,Estonia,1994,1995,Harju,Estonia,0,1,59.43695831298828,24.753530502319336
EST_1995_1,Vahi,Estonia,1995,1997,Valga,Estonia,0,1,57.77907943725586,26.271509170532227
EST_1997_1,Siimann,Estonia,1997,1999,Pärnu,Estonia,0,1,58.1502799987793,24.964170455932617
EST_1999_1,Laar,Estonia,1999,2002,Viljandi,Estonia,0,1,58.3638916015625,25.59000015258789
EST_2002_1,Siim Kallas,Estonia,2002,2003,Harju,Estonia,0,1,59.43695831298828,24.753530502319336
EST_2003_1,Parts,Estonia,2003,2005,Harju,Estonia,0,1,59.43695831298828,24.753530502319336
EST_2005_1,Ansip,Estonia,2005,2014,Tartu,Estonia,0,1,58.380619049072266,26.72509002685547
EST_2014_1,Roivas,Estonia,2014,2016,Harju,Estonia,0,1,59.43695831298828,24.753530502319336
EST_2016_1,Ratas,Estonia,2016,2021,Harju,Estonia,0,1,59.43695831298828,24.753530502319336
EST_2021_1,Kaja Kallas,Estonia,2021,2023,Harju,Estonia,0,1,59.43696975708008,24.7535400390625
ETH_1977_1,Mengistu Marriam,Ethiopia,1977,1991,Oromia,Ethiopia,0,1,7.673439979553223,36.83441162109375
ETH_1991_1,Gebre Kidan,Ethiopia,1991,1991,,Ethiopia,0,5,,
ETH_1991_2,Meles Zenawi,Ethiopia,1991,2012,Tigray,Ethiopia,0,1,14.163470268249512,38.89923858642578
ETH_2012_1,Hailemariam Desalegn,Ethiopia,2012,2018,"Southern Nations, Nationalities and Peoples",Ethiopia,0,3,7.0833001136779785,37.66667175292969
ETH_2018_1,Abiy Ahmed,Ethiopia,2018,2023,Oromia,Ethiopia,0,1,7.795499801635742,36.47740173339844
ETM_2002_1,Gusmao,East Timor,2002,2007,Manatuto,Timor-Leste,0,1,-8.51138973236084,126.0130615234375
ETM_2007_1,Ramos-Horta,East Timor,2007,2008,Dili,Timor-Leste,0,1,-8.558609962463379,125.5736083984375
ETM_2008_1,Fernando de Araújo,East Timor,2008,2008,Ainaro,Timor-Leste,0,1,-8.965279579162598,125.50943756103516
ETM_2008_2,Ramos-Horta,East Timor,2008,2012,Dili,Timor-Leste,0,1,-8.5600004196167,125.5736083984375
ETM_2012_1,Ruak,East Timor,2012,2017,Baucau,Timor-Leste,0,1,-8.644499778747559,126.61453247070312
ETM_2017_1,Guterres,East Timor,2017,2022,Viqueque,Timor-Leste,0,1,-8.734769821166992,126.38323974609375
ETM_2022_1,Jose Manuel Ramos-Horta,East Timor,2022,2023,Dili,Timor-Leste,0,1,-8.5600004196167,125.5736083984375
FIN_1981_1,Koivisto,Finland,1981,1994,Western Finland,Finland,0,1,60.50912857055664,22.212509155273438
FIN_1994_1,Marthi Ahtisaari,Finland,1994,2000,Leningrad,Russia,1,1,60.7076301574707,28.752830505371094
FIN_2000_1,Halonen,Finland,2000,2012,Southern Finland,Finland,0,1,60.16952133178711,24.935449600219727
FIN_2012_1,Sauli Niinistö,Finland,2012,2023,Western Finland,Finland,0,1,60.383331298828125,23.133329391479492
FJI_1987_3,Mara,Fiji,1987,1992,Eastern,Fiji,0,3,-17.22846031188965,-178.95095825195312
FJI_1992_1,Rabuka,Fiji,1992,1999,Northern,Fiji,0,3,-16.666669845581055,179.4166717529297
FJI_1999_1,Chaudhry,Fiji,1999,2000,Western,Fiji,0,1,-17.534299850463867,177.674072265625
FJI_2000_1,Ratu Josefa Iloilo,Fiji,2000,2000,Western,Fiji,0,3,-17.605796813964844,177.50001525878906
FJI_2000_2,Bainimarama,Fiji,2000,2000,Central,Fiji,0,4,-17.833330154418945,178.5
FJI_2000_3,Laisenia Qarase,Fiji,2000,2006,Eastern,Fiji,0,1,-17.213760375976562,-178.93365478515625
FJI_2006_1,Senilagakali,Fiji,2006,2007,Eastern,Fiji,0,3,-18.204879760742188,-178.79251098632812
FJI_2007_1,Bainimarama,Fiji,2007,2022,Central,Fiji,0,4,-17.833330154418945,178.5
FJI_2022_1,Sitiveni Rabuka,Fiji,2022,2023,Northern,Fiji,0,1,-16.670000076293945,179.67999267578125
FRN_1981_1,Mitterand,France,1981,1995,Nouvelle-Aquitaine,France,0,1,45.68159866333008,-0.17328999936580658
FRN_1995_1,Chirac,France,1995,2007,Île-de-France,France,0,1,48.84479904174805,2.347100019454956
FRN_2007_1,Sarkozy,France,2007,2012,Île-de-France,France,0,1,48.8567008972168,2.350800037384033
FRN_2012_1,Hollande,France,2012,2017,Normandie,France,0,1,49.44313049316406,1.0993200540542603
FRN_2017_1,Macron,France,2017,2023,Hauts-de-France,France,0,1,49.900001525878906,2.299999952316284
GAB_1967_1,Bongo,Gabon,1967,2009,Haut-Ogooué,Gabon,0,1,-1.6471999883651733,13.863300323486328
GAB_2009_1,Rose Francine Rogombe,Gabon,2009,2009,Moyen-Ogooué,Gabon,0,1,-0.7001000046730042,10.24055004119873
GAB_2009_2,Ali Bongo Ondimba,Gabon,2009,2023,Brazzaville,Republic of Congo,1,1,-4.266129970550537,15.283180236816406
GAB_2023_1,Brice Oligui,Gabon,2023,2023,Haut-Ogooué,Gabon,0,3,-1.1100000143051147,13.899999618530273
GAM_1965_1,Jawara,Gambia,1965,1994,Maccarthy Island,Gambia,0,1,13.595199584960938,-14.946000099182129
GAM_1994_1,Jammeh,Gambia,1994,2017,Western,Gambia,0,1,13.176389694213867,-16.016939163208008
GAM_2017_1,Adama Barrow,Gambia,2017,2023,Upper River,Gambia,0,1,13.30994987487793,-14.213729858398438
GDR_1989_2,Gysi,East Germany,1989,1990,Berlin,Germany,0,1,52.52436828613281,13.410530090332031
GFR_1982_1,Kohl,West Germany,1982,1998,Rheinland-Pfalz,Germany,0,1,49.48120880126953,8.446410179138184
GFR_1998_1,Schroder,West Germany,1998,2005,Nordrhein-Westfalen,Germany,0,1,51.94330978393555,9.090669631958008
GFR_2005_1,Merkel,West Germany,2005,2021,Hamburg,Germany,0,1,53.55073165893555,9.993020057678223
GFR_2021_1,Scholz,West Germany,2021,2023,Niedersachsen,Germany,0,1,52.162200927734375,8.025899887084961
GHA_1981_1,Rawlings,Ghana,1981,2001,Greater Accra,Ghana,0,1,5.5560197830200195,-0.19689999520778656
GHA_2001_1,John Agyekum Kufuor,Ghana,2001,2009,Ashanti,Ghana,0,1,6.688479900360107,-1.6244299411773682
GHA_2009_1,Atta Mills,Ghana,2009,2012,Western,Ghana,0,1,5.303830146789551,-1.9895600080490112
GHA_2012_1,John Mahama,Ghana,2012,2017,Northern,Ghana,0,1,9.08296012878418,-1.8188400268554688
GHA_2017_1,Nana Akufo-Addo,Ghana,2017,2023,Greater Accra,Ghana,0,1,5.5560197830200195,-0.19689999520778656
GNB_1980_1,Vieira,Guinea-Bissau,1980,1999,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_1999_1,Mane,Guinea-Bissau,1999,1999,,Gambia,1,6,,
GNB_1999_2,Sanha,Guinea-Bissau,1999,2000,Quinara,Guinea-Bissau,0,1,11.666669845581055,-15.083330154418945
GNB_2000_1,Kumba Iala,Guinea-Bissau,2000,2003,Cacheu,Guinea-Bissau,0,1,12.105799674987793,-15.7076997756958
GNB_2003_1,Correia Seabra,Guinea-Bissau,2003,2003,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_2003_2,Henrique Pereira Rosa,Guinea-Bissau,2003,2005,Bafatá,Guinea-Bissau,0,1,12.1658296585083,-14.661669731140137
GNB_2005_1,Vieira,Guinea-Bissau,2005,2009,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_2009_1,Raimundo Perreira,Guinea-Bissau,2009,2009,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_2009_2,Sanha,Guinea-Bissau,2009,2011,Quinara,Guinea-Bissau,0,1,11.666669845581055,-15.083330154418945
GNB_2012_1,Raimundo Pereira,Guinea-Bissau,2012,2012,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_2012_2,Mamadu Ture Kuruma,Guinea-Bissau,2012,2012,,Guinea-Bissau,0,5,,
GNB_2012_3,Manuel Serifo Nhamadjo,Guinea-Bissau,2012,2014,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GNB_2014_1,Vaz,Guinea-Bissau,2014,2020,Cacheu,Guinea-Bissau,0,1,12.069720268249512,-16.22443962097168
GNB_2020_1,Umaro Cissoko Embalo,Guinea-Bissau,2020,2023,Bissau,Guinea-Bissau,0,1,11.863570213317871,-15.59766960144043
GRC_1989_3,Zolotas,Greece,1989,1990,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_1990_1,Mitsotakis,Greece,1990,1993,Crete,Greece,0,1,35.516666412353516,24.016666412353516
GRC_1993_1,A. Papandreou,Greece,1993,1995,Aegean,Greece,0,3,38.400001525878906,26.016666412353516
GRC_1995_1,Tsokhatzopulos,Greece,1995,1996,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_1996_1,Simitis,Greece,1996,2004,Attica,Greece,0,1,37.95000076293945,23.633333206176758
GRC_2004_1,Konstantinos Karamanlis,Greece,2004,2009,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_2009_1,Georgios Papandreou,Greece,2009,2011,Minnesota,United States,1,1,44.94416809082031,-93.09361267089844
GRC_2011_1,Loukas Papadimos,Greece,2011,2012,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_2012_1,Panagiotis Pikrammenos,Greece,2012,2012,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_2012_2,Antonis Konstantinou Samaras,Greece,2012,2015,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_2015_1,Alexis Tsipras,Greece,2015,2019,Attica,Greece,0,1,37.983970642089844,23.727806091308594
GRC_2019_1,Kyriakos Mitsotakis,Greece,2019,2023,Attica,Greece,0,1,37.983760833740234,23.72780990600586
GRC_2023_1,Ioannis Sarmas,Greece,2023,2023,Aegean,Greece,0,1,36.892948150634766,27.28767967224121
GRC_2023_2,Kyriakos Mitsotakis,Greece,2023,2023,Attica,Greece,0,1,37.983760833740234,23.727840423583984
GRG_1991_1,Gamsakhurdia,Georgia,1991,1992,Tbilisi,Georgia,0,1,41.69411087036133,44.83367919921875
GRG_1992_1,Ioseliani,Georgia,1992,1992,Shida Kartli,Georgia,0,1,41.994140625,43.59994125366211
GRG_1992_2,Shevardnadze,Georgia,1992,2003,Guria,Georgia,0,1,42.0192985534668,42.036041259765625
GRG_2003_1,Burdjanadze,Georgia,2003,2004,Imereti,Georgia,0,1,42.266170501708984,42.71670913696289
GRG_2004_1,Saakashvili,Georgia,2004,2007,Tbilisi,Georgia,0,1,41.69411087036133,44.83367919921875
GRG_2007_1,Burdjanadze,Georgia,2007,2008,Imereti,Georgia,0,1,42.266170501708984,42.71670913696289
GRG_2008_1,Saakashvili,Georgia,2008,2013,Tbilisi,Georgia,0,1,41.69411087036133,44.83367919921875
GRG_2013_1,Margvelashvili,Georgia,2013,2018,Tbilisi,Georgia,0,1,41.69411087036133,44.83367919921875
GRG_2018_1,Zourabichvili,Georgia,2018,2023,Île-de-France,France,1,1,48.85340881347656,2.34879994392395
GUA_1986_1,Cerezo,Guatemala,1986,1991,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_1991_1,Serrano Elias,Guatemala,1991,1993,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_1993_1,Espina Salguero,Guatemala,1993,1993,Jutiapa,Guatemala,0,1,13.905559539794922,-90.11444091796875
GUA_1993_2,Leon Carpio,Guatemala,1993,1996,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_1996_1,Arzu Yrigoyen,Guatemala,1996,2000,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_2000_1,Alfonso Portillo Cabrera,Guatemala,2000,2004,Zacapa,Guatemala,0,1,14.972220420837402,-89.53056335449219
GUA_2004_1,Berger Perdomo,Guatemala,2004,2008,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_2008_1,Colom Caballeros,Guatemala,2008,2012,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
GUA_2012_1,Perez Molina,Guatemala,2012,2015,Guatemala,Guatemala,0,4,14.64072036743164,-90.51326751708984
